Transaction_ID,Transaction_Date,Transaction_Time,Customer_ID,Amount,Payment_Method,Transaction_Type,Location,Device_Type,Merchant_Category,Customer_Age,Transaction_Status,Fraud_Flag
TXN100894,2026-06-10,13:12,CUST1044,98.31,Credit Card,Money Transfer,Kochi,Desktop,Electronics,59,Successful,0
TXN100895,2026-06-11,23:28,CUST1170,45.02,Debit Card,Online Purchase,Chennai,Desktop,Food,41,Successful,0
TXN100896,2026-06-11,01:11,CUST1046,99.01,UPI,Online Purchase,Kochi,Mobile,Entertainment,35,Successful,0
TXN100897,2026-06-11,12:38,CUST1095,188.9,Net Banking,Online Purchase,Pune,Desktop,Entertainment,44,Successful,0
TXN100898,2026-06-11,13:01,CUST1162,405.42,Net Banking,Online Purchase,Hyderabad,Desktop,Grocery,58,Successful,0
TXN100899,2026-06-11,23:31,CUST1064,152.22,Credit Card,Online Purchase,Chennai,Desktop,Electronics,25,Successful,0
TXN100900,2026-06-11,18:12,CUST1157,185.92,Wallet,Online Purchase,Mumbai,Mobile,Entertainment,45,Successful,0
TXN100901,2026-06-12,06:45,CUST1131,101.33,Credit Card,Bill Payment,Delhi,Mobile,Utilities,27,Successful,0
TXN100902,2026-06-12,02:26,CUST1009,39.98,Wallet,Money Transfer,Chennai,Tablet,Entertainment,34,Successful,0
TXN100903,2026-06-12,14:48,CUST1153,28.6,Debit Card,Money Transfer,Chennai,Mobile,Entertainment,46,Successful,0
TXN100904,2026-06-12,22:40,CUST1042,125.9,Debit Card,Money Transfer,Kochi,Mobile,Entertainment,23,Successful,0
TXN100905,2026-06-12,13:16,CUST1174,197.28,UPI,Online Purchase,Kochi,Mobile,Entertainment,31,Successful,0
TXN100906,2026-06-13,10:39,CUST1073,116.91,Net Banking,Subscription,Bengaluru,Mobile,Travel,39,Successful,0
TXN100907,2026-06-13,14:30,CUST1084,29.69,Credit Card,ATM,Delhi,Mobile,Travel,23,Successful,0
TXN100908,2026-06-13,12:33,CUST1059,221.72,UPI,ATM,Hyderabad,Mobile,Grocery,43,Successful,0
TXN100909,2026-06-13,17:59,CUST1021,924.55,UPI,ATM,Chennai,Mobile,Entertainment,56,Successful,0
TXN100910,2026-06-13,05:23,CUST1150,161.64,Credit Card,Subscription,Bengaluru,Desktop,Electronics,29,Successful,0
TXN100911,2026-06-13,02:44,CUST1157,101.54,Credit Card,Money Transfer,Kochi,Desktop,Food,52,Blocked,1
TXN100912,2026-06-14,18:34,CUST1063,170.63,Debit Card,Online Purchase,Coimbatore,Mobile,Grocery,31,Successful,0
TXN100913,2026-06-14,14:47,CUST1073,60.08,Net Banking,Money Transfer,Delhi,Tablet,Electronics,39,Successful,0
TXN100914,2026-06-14,22:05,CUST1061,56.32,UPI,ATM,Bengaluru,Mobile,Entertainment,40,Successful,0
TXN100915,2026-06-14,04:18,CUST1064,284.69,Debit Card,Money Transfer,Bengaluru,Mobile,Fashion,65,Blocked,1
TXN100916,2026-06-14,09:29,CUST1069,488.0,UPI,Money Transfer,Pune,Desktop,Entertainment,24,Successful,0
TXN100917,2026-06-15,06:06,CUST1168,156.48,Net Banking,Online Purchase,Bengaluru,Desktop,Travel,57,Successful,0
TXN100918,2026-06-15,16:09,CUST1129,25.18,Net Banking,Bill Payment,Pune,Tablet,Food,42,Successful,0
TXN100919,2026-06-15,06:40,CUST1106,258.1,Credit Card,Subscription,Chennai,Mobile,Utilities,30,Failed,0
TXN100920,2026-06-15,21:31,CUST1065,1432.79,Debit Card,Money Transfer,Chennai,Desktop,Food,38,Successful,0
TXN100921,2026-06-15,11:33,CUST1122,142.04,UPI,Money Transfer,Kochi,Mobile,Utilities,58,Successful,0
TXN100922,2026-06-15,16:27,CUST1062,151.74,Credit Card,Online Purchase,Coimbatore,Mobile,Food,27,Successful,0
TXN100923,2026-06-16,12:59,CUST1182,75.74,Net Banking,Bill Payment,Mumbai,Desktop,Travel,26,Successful,0
TXN100924,2026-06-16,19:14,CUST1103,293.35,Credit Card,Subscription,Mumbai,Mobile,Utilities,32,Successful,0
TXN100925,2026-06-16,03:29,CUST1060,92.67,UPI,Money Transfer,Mumbai,Mobile,Electronics,19,Under Review,1
TXN100926,2026-06-16,09:36,CUST1046,503.46,Credit Card,ATM,Kochi,Desktop,Utilities,42,Successful,0
TXN100927,2026-06-16,02:28,CUST1005,93.92,Net Banking,Bill Payment,Pune,Mobile,Grocery,30,Successful,1
TXN100928,2026-06-17,08:21,CUST1113,255.13,UPI,Money Transfer,Kochi,Mobile,Electronics,51,Successful,0
TXN100929,2026-06-17,12:03,CUST1150,173.06,UPI,Online Purchase,Delhi,Mobile,Grocery,51,Successful,0
TXN100930,2026-06-17,17:19,CUST1181,858.44,Debit Card,Money Transfer,Delhi,Mobile,Entertainment,52,Successful,0
TXN100931,2026-06-17,14:31,CUST1070,273.0,Net Banking,Bill Payment,Coimbatore,Desktop,Food,55,Successful,0
TXN100932,2026-06-17,03:35,CUST1160,725.61,UPI,Bill Payment,Delhi,Mobile,Electronics,20,Successful,0
TXN100933,2026-06-17,14:49,CUST1011,202.07,UPI,Money Transfer,Mumbai,Mobile,Food,59,Successful,0
TXN100934,2026-06-18,21:03,CUST1138,152.82,UPI,Subscription,Mumbai,Desktop,Entertainment,23,Successful,0
TXN100935,2026-06-18,01:26,CUST1167,174.48,UPI,Online Purchase,Kochi,Mobile,Fashion,65,Successful,0
TXN100936,2026-06-18,14:16,CUST1098,83.81,Credit Card,ATM,Bengaluru,Mobile,Food,36,Successful,0
TXN100937,2026-06-18,07:11,CUST1031,308.48,Debit Card,Online Purchase,Delhi,Desktop,Entertainment,20,Successful,0
TXN100938,2026-06-18,07:21,CUST1012,90.89,Debit Card,Bill Payment,Kochi,Mobile,Food,35,Successful,0
TXN100939,2026-06-19,16:16,CUST1108,202.85,Debit Card,Online Purchase,Chennai,Mobile,Entertainment,56,Successful,0
TXN100940,2026-06-19,11:09,CUST1080,426.33,UPI,Online Purchase,Chennai,Mobile,Grocery,26,Successful,0
TXN100941,2026-06-19,18:53,CUST1166,883.2,Net Banking,Bill Payment,Bengaluru,Desktop,Entertainment,29,Blocked,1
TXN100942,2026-06-19,09:00,CUST1067,213.33,Credit Card,Online Purchase,Bengaluru,Desktop,Utilities,22,Successful,0
TXN100943,2026-06-19,08:21,CUST1194,428.89,Wallet,Bill Payment,Bengaluru,Mobile,Fashion,20,Successful,0
TXN100944,2026-06-19,04:25,CUST1052,380.65,Debit Card,Subscription,Kochi,Mobile,Food,28,Successful,0
TXN100945,2026-06-20,05:55,CUST1133,123.67,UPI,Online Purchase,Chennai,Desktop,Entertainment,47,Successful,0
TXN100946,2026-06-20,19:58,CUST1139,1491.9,Debit Card,ATM,Mumbai,Mobile,Entertainment,21,Successful,0
TXN100947,2026-06-20,01:17,CUST1025,101.88,UPI,Bill Payment,Bengaluru,Mobile,Food,22,Successful,0
TXN100948,2026-06-20,23:49,CUST1035,198.54,Debit Card,Money Transfer,Coimbatore,Mobile,Fashion,18,Successful,0
TXN100949,2026-06-20,12:13,CUST1163,775.97,UPI,Online Purchase,Pune,Desktop,Fashion,44,Successful,0
TXN100950,2026-06-20,05:46,CUST1022,757.07,UPI,Online Purchase,Kochi,Desktop,Entertainment,45,Successful,0
TXN100951,2026-06-21,04:28,CUST1165,183.89,Net Banking,Online Purchase,Bengaluru,Mobile,Electronics,46,Successful,0
TXN100952,2026-06-21,00:11,CUST1183,488.05,UPI,Online Purchase,Pune,Mobile,Grocery,35,Successful,0
TXN100953,2026-06-21,20:35,CUST1096,144.9,Net Banking,Online Purchase,Hyderabad,Desktop,Fashion,29,Successful,0
TXN100954,2026-06-21,21:58,CUST1117,111.2,UPI,Money Transfer,Bengaluru,Mobile,Fashion,30,Successful,0
TXN100955,2026-06-21,20:34,CUST1200,53.9,Debit Card,Subscription,Chennai,Tablet,Travel,58,Successful,0
TXN100956,2026-06-22,05:51,CUST1192,373.86,Debit Card,ATM,Delhi,Mobile,Utilities,19,Successful,0
TXN100957,2026-06-22,05:11,CUST1020,415.39,Credit Card,Money Transfer,Bengaluru,Mobile,Fashion,54,Successful,0
TXN100958,2026-06-22,22:06,CUST1106,102.73,UPI,Online Purchase,Kochi,Mobile,Grocery,62,Successful,0
TXN100959,2026-06-22,15:28,CUST1004,237.01,UPI,Online Purchase,Delhi,Mobile,Utilities,33,Successful,0
TXN100960,2026-06-22,03:10,CUST1018,2568.27,UPI,Online Purchase,Hyderabad,Tablet,Utilities,65,Successful,0
TXN100961,2026-06-22,10:32,CUST1051,570.6,UPI,Online Purchase,Coimbatore,Mobile,Food,41,Successful,0
TXN100962,2026-06-23,23:05,CUST1196,73.59,Debit Card,Bill Payment,Delhi,Desktop,Food,52,Successful,0
TXN100963,2026-06-23,22:46,CUST1020,493.52,Wallet,Money Transfer,Pune,Mobile,Food,39,Successful,0
TXN100964,2026-06-23,08:14,CUST1122,73.93,Net Banking,Bill Payment,Mumbai,Mobile,Food,53,Successful,0
TXN100965,2026-06-23,22:31,CUST1137,20.0,Debit Card,Bill Payment,Bengaluru,Mobile,Travel,28,Successful,0
TXN100966,2026-06-23,02:50,CUST1080,177.61,Debit Card,ATM,Hyderabad,Mobile,Fashion,63,Successful,0
TXN100967,2026-06-24,18:10,CUST1154,865.41,Debit Card,ATM,Hyderabad,Tablet,Food,46,Successful,0
TXN100968,2026-06-24,07:57,CUST1102,733.22,UPI,Online Purchase,Delhi,Mobile,Entertainment,52,Successful,0
TXN100969,2026-06-24,04:22,CUST1025,264.34,Net Banking,Subscription,Coimbatore,Mobile,Electronics,65,Successful,0
TXN100970,2026-06-24,03:25,CUST1196,105.45,Debit Card,Subscription,Chennai,Mobile,Food,32,Successful,0
TXN100971,2026-06-24,23:33,CUST1169,294.84,Credit Card,Online Purchase,Bengaluru,Mobile,Fashion,48,Successful,0
TXN100972,2026-06-24,05:45,CUST1059,138.5,UPI,Bill Payment,Hyderabad,Mobile,Food,59,Successful,0
TXN100973,2026-06-25,01:33,CUST1045,108.46,Credit Card,Bill Payment,Coimbatore,Desktop,Travel,58,Under Review,1
TXN100974,2026-06-25,19:28,CUST1041,524.27,Credit Card,Subscription,Mumbai,Mobile,Grocery,60,Successful,0
TXN100975,2026-06-25,10:03,CUST1038,107.12,Net Banking,ATM,Hyderabad,Mobile,Grocery,33,Successful,0
TXN100976,2026-06-25,03:16,CUST1117,559.61,Credit Card,Online Purchase,Coimbatore,Mobile,Fashion,27,Successful,0
TXN100977,2026-06-25,14:34,CUST1019,100.26,UPI,Bill Payment,Kochi,Tablet,Entertainment,49,Successful,0
TXN100978,2026-06-26,05:12,CUST1014,1420.11,Wallet,Money Transfer,Chennai,Mobile,Grocery,19,Successful,0
TXN100979,2026-06-26,21:40,CUST1127,35.14,UPI,Bill Payment,Chennai,Mobile,Grocery,41,Successful,0
TXN100980,2026-06-26,16:38,CUST1149,69.63,Credit Card,Online Purchase,Hyderabad,Mobile,Electronics,40,Blocked,1
TXN100981,2026-06-26,23:14,CUST1143,155.19,UPI,ATM,Pune,Mobile,Fashion,19,Successful,0
TXN100982,2026-06-26,05:54,CUST1003,24.93,Debit Card,Money Transfer,Hyderabad,Mobile,Entertainment,55,Successful,0
TXN100983,2026-06-26,18:28,CUST1037,20.0,Net Banking,ATM,Delhi,Mobile,Fashion,48,Successful,0
TXN100984,2026-06-27,01:28,CUST1117,25.14,UPI,ATM,Bengaluru,Desktop,Grocery,57,Successful,1
TXN100985,2026-06-27,14:10,CUST1174,135.36,Net Banking,ATM,Coimbatore,Mobile,Grocery,43,Successful,0
TXN100986,2026-06-27,10:51,CUST1016,138.84,UPI,Bill Payment,Hyderabad,Desktop,Grocery,46,Successful,0
TXN100987,2026-06-27,07:31,CUST1142,252.9,Net Banking,Money Transfer,Bengaluru,Mobile,Utilities,20,Successful,0
TXN100988,2026-06-27,18:01,CUST1009,148.86,Debit Card,Online Purchase,Delhi,Mobile,Travel,31,Successful,0
TXN100989,2026-06-28,12:46,CUST1007,244.57,Net Banking,Money Transfer,Kochi,Mobile,Food,42,Successful,0
TXN100990,2026-06-28,11:13,CUST1142,115.56,UPI,Online Purchase,Kochi,Mobile,Travel,65,Successful,0
TXN100991,2026-06-28,04:19,CUST1134,370.49,Wallet,Money Transfer,Bengaluru,Desktop,Fashion,18,Successful,1
TXN100992,2026-06-28,05:21,CUST1015,328.43,Debit Card,Online Purchase,Hyderabad,Mobile,Electronics,20,Successful,0
TXN100993,2026-06-28,21:10,CUST1180,130.75,UPI,Online Purchase,Chennai,Mobile,Food,43,Successful,0
TXN100994,2026-06-28,03:26,CUST1072,308.9,Net Banking,Online Purchase,Coimbatore,Mobile,Electronics,35,Successful,1
TXN100995,2026-06-29,18:02,CUST1162,149.81,UPI,Online Purchase,Coimbatore,Tablet,Entertainment,26,Failed,0
TXN100996,2026-06-29,19:16,CUST1104,39.55,Net Banking,Money Transfer,Kochi,Mobile,Utilities,55,Successful,0
TXN100997,2026-06-29,00:43,CUST1129,447.87,UPI,Money Transfer,Kochi,Tablet,Fashion,40,Under Review,1
TXN100998,2026-06-29,19:55,CUST1096,73.2,Debit Card,Bill Payment,Chennai,Mobile,Utilities,38,Successful,0
TXN100999,2026-06-29,16:27,CUST1122,443.11,Credit Card,Online Purchase,Pune,Mobile,Fashion,18,Successful,1
TXN101000,2026-06-30,11:28,CUST1115,250.64,UPI,Online Purchase,Hyderabad,Mobile,Electronics,38,Successful,0
